Unnamed: 0,ID,prompt,response,label,augment_type
351.0,6140ff9c5750f0081ca8d71f,assist people with learning impairments retain information.,AR wearables,0,
2100.0,5fb93955fec8e17451e22dce,help people with speech impairments communicate effectively.,apps for speech,0,
,609d712f96327f172ba2555f,reduce the risk of accidents caused by distracted driving.,LimiJ spBed,1,mispell
,6151b07ac0d164fdd7e53100,help people with mobility impairments navigate stairs.,cake a chair that brings them up on the railing,1,mispell
3104.0,5fb9441180c1d077c948a58b,improve the efficiency of public transportation systems.,using different types of vehicles,0,
,5e2a43116a126f0a33059175,reduce the risk of accidents caused by distracted driving.,to build,1,didnt understand different dataset
,5fa9442d6506e906da475176,reduce the risk of accidents caused by distracted driving.,EyL dirXction sTnsors Oo eKsure drUver is focused,1,mispell
,5f6b02919fbd7a1e4cd2aef9,reduce the carbon footprint of office buildings.,undervalued nonexponential newer technology,1,random multi word
,6285918873f1ff83c2bfa809,reduce the risk of accidents caused by distracted driving.,Lay a street,1,didnt understand different dataset
1377.0,63bb51fc88e4ccb9c2d4f4d5,help people with hearing impairments participate in group conversations.,Gesture Recognition Technology,0,
2335.0,616c5184f5f58cc79f9bcf9b,help people with speech impairments communicate effectively.,Encourage them to use more gestures and body expressions,0,
,60656a924c99543d12555b86,help people with mobility impairments navigate stairs.,Cosmetics put it,1,didnt understand different dataset
,613a5a785f9cc6cb102fcc00,improve the efficiency of public transportation systems.,Sit,1,didnt understand different dataset
1821.0,616b4a467b4189860bc88fbd,help people with mobility impairments navigate stairs.,carrying people,0,
7549.0,5ff98c476483da2858c6b1d9,reduce the risk of accidents caused by distracted driving.,teach kids at school about the dangers of distracted driving,0,
,5ea9ac27abf6101099ff0360,reduce the amount of litter in public spaces and promote waste reduction and recycling.,iigns wiCh ideaM on how to re-use waste,1,mispell
3321.0,613a9da3c77e45388ba8a4c6,improve the efficiency of public transportation systems.,more public transportations benefits over private transport,0,
,60143223fd24823c7837f224,reduce the carbon footprint of office buildings.,no fun,1,didnt understand different dataset
,643600c7306e9c1f4a7fb1f5,reduce the carbon footprint of office buildings.,Sound,1,didnt understand different dataset
,585330394e111700010b1ecd,help people with mobility impairments navigate stairs.,Speciap crutcheX that make stair climbing easier,1,mispell
,60990d6ddcf283738eca283a,reduce the amount of single-use plastic packaging used in retail products.,Bring your o,1,strip
2311.0,615d7acbb9a02581184e33af,help people with speech impairments communicate effectively.,personalised keyboards,0,
,5eed3d09d8e7f9161b0a4e26,reduce the carbon footprint of office buildings.,Xffices oriwnted wo maximize sunlight during the day,1,mispell
5192.0,6155402f3ce59cb498a773ae,reduce air pollution in cities.,start to plan where you will transition to electric cars exclusively,0,
,645399862870885f462d4aff,reduce air pollution in cities.,idc anymore,1,dont know
2110.0,5fd410790e3b0716869c801e,help people with speech impairments communicate effectively.,auto-correct with confirmation voice to speech system,0,
,60d1b1e976a73fee93ac0e57,improve the efficiency of public transportation systems.,"idk, NGL",1,dont know
5815.0,58d3bc1642648b0001f21ca4,reduce the amount of single-use plastic packaging used in retail products.,using digital items instead of plastic when possible,0,
,6105c73d64638ce8fe85b829,assist people with learning impairments retain information.,orqanize diffeLent stury groucs ahere they can get help,1,mispell
4385.0,5ff98b3347929427fc2009a3,increase the use of renewable energy sources.,We need to change human activities.,0,
5110.0,60fff1bb5655b461b15f8a8c,reduce air pollution in cities.,drive your car less,0,
,614e82d5717d691f24efffc0,assist people with learning impairments retain information.,Cemonstrate as many as possible,1,mispell
4201.0,5c097d961907db0001601f67,increase the use of renewable energy sources.,Injecting the energy in national grid,0,
4669.0,63d445f526ffaf8ec7fdf0ba,increase the use of renewable energy sources.,PV module,0,
7975.0,5ece224a617a9b1b932bd89b,reduce traffic congestion in mega cities.,encourage car pooling,0,
6268.0,63e60f40643623a5029f1e2b,reduce the amount of single-use plastic packaging used in retail products.,using metal baskets,0,
,63d53c6bc368b9fa8d33f4cf,reduce the risk of accidents caused by distracted driving.,house,1,didnt understand different dataset
,5b3e6aa21581c70001e8a537,improve the efficiency of public transportation systems.,"idk anymore, sorry mate",1,dont know
3012.0,5ec0ba5fe70ab737cc37559c,improve the efficiency of public transportation systems.,Use of clean energy,0,
,632aa954e9b6a34171a5e7ed,help people with mobility impairments navigate stairs.,ScreeniQg,1,mispell
6187.0,6143fce3f32125a7e2811fbd,reduce the amount of single-use plastic packaging used in retail products.,Increase the amount of product you can hold,0,
308.0,6107a54bb85de1c65f98f2be,assist people with learning impairments retain information.,apps,0,
,645399862870885f462d4aff,reduce the risk of accidents caused by distracted driving.,storage,1,didnt understand different dataset
,5e97319f86d5211e50b9fe92,reduce the carbon footprint of office buildings.,"Can't say, sry.",1,dont know
5355.0,5d2b53d61d48fb00153bf97b,reduce the amount of litter in public spaces and promote waste reduction and recycling.,organising competitions to promote the waste reduction,0,
5742.0,63b7566ea98814782bc51d9b,reduce the amount of litter in public spaces and promote waste reduction and recycling.,"Introduce incentives such as discounts or rewards for individuals who actively participate in recycling programs or adopt waste reduction practices, motivating behavior change and promoting a cleaner environment.",0,
,646b17977926c1e1303ff0cf,reduce the environmental impact of air travel.,woolward diabase tughra,1,random multi word
6423.0,5f2df57e756b8414ea47017f,reduce the carbon footprint of office buildings.,I would get rid of the mini splits in a test building and start having small gardens around each floor with natural light,0,
,607333f06524baf7ddfaae2e,reduce the amount of litter in public spaces and promote waste reduction and recycling.,gameK,1,mispell
,6105c73d64638ce8fe85b829,reduce air pollution in cities.,glossophytia roads,1,random multi word
4620.0,61636a4bf1a773cc305502e7,increase the use of renewable energy sources.,umbrellas that have flexible solar panels on top of them so that they charge a battery attached to them whenever used in the sun,0,
2257.0,6110c3b51c8b97bc69979282,help people with speech impairments communicate effectively.,Texting services,0,
4217.0,5d21f63e4c6155001b9199e1,increase the use of renewable energy sources.,offer incentives for electrical vehicles and install multiple charging stations,0,
2070.0,5efd2964d36f63162f263795,help people with speech impairments communicate effectively.,Develop medical studies around vocal cords to try to find a surgery that can repair this problem,0,
,5d21f63e4c6155001b9199e1,increase the use of renewable energy sources.,link,1,didnt understand different dataset
,6159fff6ba061b71305d3223,help people with mobility impairments navigate stairs.,sig,1,strip
5526.0,60b660e5a08b0a3b2d0abbb7,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Disperse vroomba like robots out in the streets for 24 hour monitor cleaning,0,
,5f0f433757b4760d3f185e97,increase the use of renewable energy sources.,More aesthetic wind turbi,1,strip
5686.0,6150ca3f37e1fe330f70311d,reduce the amount of litter in public spaces and promote waste reduction and recycling.,one thrash bin that detects the trash that gets thrown there and that sends it into a different container for recycling,0,
,5ecd140ebd14f60292e6e618,reduce the environmental impact of air travel.,Jwt engrne recycliag heat to increase efficiency,1,mispell
1369.0,634fde191ed73d0409412077,help people with hearing impairments participate in group conversations.,person earbuds to boost hearing,0,
,6400c176195e0363ae8f6e1f,assist people with learning impairments retain information.,"idk anymore, sorry man.",1,dont know
7289.0,616109a92c2028381b488d26,reduce the environmental impact of air travel.,increase remote meetings between different countries,0,
2276.0,613a35dfbfc04ba2eeaf52f7,help people with speech impairments communicate effectively.,"this will prevent you to add words that were not in your ""speech""",0,
,5edae63453d0d5000db3ca8e,reduce air pollution in cities.,"I'm done trying, TBH.",1,dont know
,6107a54bb85de1c65f98f2be,assist people with learning impairments retain information.,toymaker to stay focus like some pills,1,random multi word
4685.0,63f030e4617ebd1995cef566,increase the use of renewable energy sources.,Geothermal heat pumps: Promote the adoption of geothermal heat pump systems for heating and cooling in buildings. These systems utilize the stable temperature of the ground to provide efficient heating and cooling without relying on fossil fuels.,0,
6353.0,5e2191a2727e0446c780b2e3,reduce the carbon footprint of office buildings.,Solar Panel Roofs,0,
6557.0,60521f697373710c25a18121,reduce the carbon footprint of office buildings.,Optimize heating and air conditioning,0,
,643600c7306e9c1f4a7fb1f5,assist people with learning impairments retain information.,Kntw youE Strengths,1,mispell
,6160f5524121cc64e5734edc,improve the efficiency of public transportation systems.,to eat,1,didnt understand different dataset
,5bf801e3361a9b00012654c5,reduce the carbon footprint of office buildings.,wolfed skied galavanted,1,random multi word
1313.0,615172c4fbb4722c8f004de7,help people with hearing impairments participate in group conversations.,Futuristic hologram speech bubbles of what everyone is saying in the room,0,
4659.0,63b7566ea98814782bc51d9b,increase the use of renewable energy sources.,"Invest in the development of offshore wind farms to harness the vast wind energy potential available in coastal areas, generating clean and abundant electricity.",0,
6624.0,611e3d422e558c52f90295fd,reduce the carbon footprint of office buildings.,less water wastage,0,
2296.0,614368f935e65dafb1dbd6c1,help people with speech impairments communicate effectively.,Ai predicts what you want to say,0,
,60b7c3bab328197279818db0,reduce air pollution in cities.,nonwhite muscone asynergia transport,1,random multi word
,608bbdf084f82ffc3da1381d,reduce the risk of accidents caused by distracted driving.,"I have no idea, lol.",1,dont know
,613e72c5b4bc8e732cd83507,help people with hearing impairments participate in group conversations.,SOUND TO VIBRATION TRANSLATOR IN HAND,1,strip
8355.0,615b7b729b57eb178dfc8427,reduce traffic congestion in mega cities.,public transport roads,0,
4676.0,63dd8ceae6b44075c23abbc9,increase the use of renewable energy sources.,make these resources cheap and accessible by working with universities,0,
,5fd8d828c853592bc565d160,help people with mobility impairments navigate stairs.,jump,1,didnt understand different dataset
,606eeeb1b22794e6357aff7f,improve the efficiency of public transportation systems.,subbasements gumbolike glazement coislander,1,random multi word
,606d4e6a90238128de804d67,increase the use of renewable energy sources.,international collaborations to grow the busines,1,strip
,611db1495f7cc75f56e56f5b,reduce the carbon footprint of office buildings.,give away,1,didnt understand different dataset
5499.0,606a2bc0f984e976d7bf083f,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Garbage bins with the most eye-catching designs,0,
5809.0,58d3bc1642648b0001f21ca4,reduce the amount of single-use plastic packaging used in retail products.,encouraging the use of paper,0,
,616891e25a026e1f7262116c,help people with speech impairments communicate effectively.,use short sente,1,strip
,5caba18e15f4cb0001e624ae,help people with speech impairments communicate effectively.,I have no idea.,1,dont know
,60ec51c51a3158a50ded8a3e,reduce the environmental impact of air travel.,gift box,1,didnt understand different dataset
,5ff98b3347929427fc2009a3,increase the use of renewable energy sources.,prosecrecy unindebtedness pottinger positing anacyclus scholasticate.,1,random multi word
,5bab18f9c4d93b0001bed73a,reduce traffic congestion in mega cities.,improve services like the ,1,strip
,613a90797c260bf490fabae6,increase the use of renewable energy sources.,aeolipyle interspire the transition of fossil fuel to electrical power in transportation vehicles,1,random multi word
7070.0,5ff0c10d9bf07d463b719e0e,reduce the environmental impact of air travel.,less and more expensive flights,0,
3002.0,5eb01c445b4ec1077a4dfbae,improve the efficiency of public transportation systems.,Create buses with wifi and more luxuries that entices people to turn to public transport instead of personal cars.,0,
7204.0,61179892ed24c4754521c75a,reduce the environmental impact of air travel.,more efficient planes,0,
,606a2bc0f984e976d7bf083f,reduce the amount of single-use plastic packaging used in retail products.,actinochemistry the price of individual pieces,1,random multi word
6115.0,610047b6625158629496c7cd,reduce the amount of single-use plastic packaging used in retail products.,implement recycling initiatives for repurposing of single use products,0,
,64ac5b7388a06e547b0112d9,reduce the amount of litter in public spaces and promote waste reduction and recycling.,Street,1,didnt understand different dataset
6424.0,5f2df57e756b8414ea47017f,reduce the carbon footprint of office buildings.,Implement a filter in every area to clean the air,0,
8120.0,60b7c3bab328197279818db0,reduce traffic congestion in mega cities.,Bike sharing,0,
,58d3bc1642648b0001f21ca4,reduce traffic congestion in mega cities.,lAmited traffic zones,1,mispell
4987.0,602e6ec04ad77a9e94ddb5bd,reduce air pollution in cities.,more plants,0,
,613a8378db0ae11b02001c49,reduce the carbon footprint of office buildings.,"idk, man",1,dont know
8132.0,60c126da4df7d5412ea5add6,reduce traffic congestion in mega cities.,encourage cycling and walking in groups (and have incentive programs attached to these),0,
7757.0,6159fff6ba061b71305d3223,reduce the risk of accidents caused by distracted driving.,no drinking and driving,0,
,61237de7e13c00964a42c06c,reduce the amount of litter in public spaces and promote waste reduction and recycling.,unstimulable mountaintops capsulae takingly phrontistery products,1,random multi word
,613e5d10e2da9a48910970ce,increase the use of renewable energy sources.,cNok with sunlight,1,mispell
6937.0,5e938e072a4ce9077f8157b9,reduce the environmental impact of air travel.,use better fuel,0,
5251.0,6346d43493a4f14e735bc630,reduce air pollution in cities.,laws against deforestation,0,
3503.0,6479c3d45910626ab04e7dae,improve the efficiency of public transportation systems.,use more often trains,0,
6691.0,6152d419629f8da49913f106,reduce the carbon footprint of office buildings.,Use less concrete in the construction of the building,0,
,5c7ceb3a419b560001020f61,reduce the amount of litter in public spaces and promote waste reduction and recycling.,I give up.,1,dont know
,611e119ecbd642351478930d,help people with mobility impairments navigate stairs.,Carry food,1,didnt understand different dataset
,5f2df57e756b8414ea47017f,reduce the carbon footprint of office buildings.,"No clue, rip.",1,dont know
,646b17977926c1e1303ff0cf,reduce the carbon footprint of office buildings.,"I'm done trying, TBH.",1,dont know
7543.0,5fd8d828c853592bc565d160,reduce the risk of accidents caused by distracted driving.,be well rested,0,
,60cf3ea49731e4fed5ce742e,help people with mobility impairments navigate stairs.,cutting food,1,didnt understand different dataset
184.0,5adf7fbc09eae200011305a5,reduce air pollution in cities.,certifications iso 14000 at companies,1,
,614368f935e65dafb1dbd6c1,help people with speech impairments communicate effectively.,seaghan degeneralize vocal box that works with brain waves,1,random multi word
,611cf5cf2b380549e35ddc08,improve the efficiency of public transportation systems.,A metro in every ci,1,strip
,603fb04d42dd7c0a9398a42f,reduce the amount of single-use plastic packaging used in retail products.,enTourage thF Pse oJ othFr packaging,1,mispell
1137.0,5f96a59a6f07fc0104cc14c7,help people with hearing impairments participate in group conversations.,move always to a quieter area to discuss,0,
,648c815013ff60a0d783f986,reduce the carbon footprint of office buildings.,Fse of eifficiency energy use,1,mispell
,6466713f69508331b82d5040,assist people with learning impairments retain information.,audwo learning aids,1,mispell
,60ae466c237c5cf5e33e3df3,help people with speech impairments communicate effectively.,Customizable,1,strip
,643ab8fb9a0a6c33ca173742,reduce the environmental impact of air travel.,"Can't say, sry.",1,dont know
7014.0,5f5729f8eb21501a1a407330,reduce the environmental impact of air travel.,Better flightpaths or navigation,0,
,616f5e63fe91acc477b3350f,reduce air pollution in cities.,install roof gardens on the majority of buildings promoting fr,1,strip
1470.0,5ddc44c3cf08aaba9231385d,help people with mobility impairments navigate stairs.,Portable ramp,0,
,5febbfa2a4d824cf3d607196,reduce air pollution in cities.,noetics solach nonprohibitable sulliedness xanthopurpurin system,1,random multi word
5350.0,5cf83d28310c7a0001a9cf2e,reduce the amount of litter in public spaces and promote waste reduction and recycling.,frequent trash bins,0,
1031.0,5c12f56a11fe9a00013d5854,help people with hearing impairments participate in group conversations.,pictures,0,
4221.0,5d4b1c73cfe6e90017ad8990,increase the use of renewable energy sources.,Make renewable energy more affordable and accessible to everyone by providing government incentives and subsidies.,0,
8309.0,614368f935e65dafb1dbd6c1,reduce traffic congestion in mega cities.,Car free city centres,0,
5185.0,614b323022fcd8b7408005a6,reduce air pollution in cities.,develop more reusable products,0,
,60fff1bb5655b461b15f8a8c,improve the efficiency of public transportation systems.,I'm done trying,1,dont know
,63268e60fbfb9c73671faa37,reduce the environmental impact of air travel.,"determining the most economical flights, and reducing the noneconomical o",1,strip
,6478bc3b38c55f11fcabb089,reduce the risk of accidents caused by distracted driving.,servicelessness federator turbinella invertend for not distracted driving as reported by your federator,1,random multi word
3398.0,6294ec859aaabbbeb246e7f3,improve the efficiency of public transportation systems.,build a high speed rail network across the entire country,0,
6539.0,602e6ec04ad77a9e94ddb5bd,reduce the carbon footprint of office buildings.,change composition of concrete they are made of,0,
,5d18b15ca802940001527577,help people with hearing impairments participate in group conversations.,perridiculous multilstrainingned unmethodic viridigenous strainingssimilstrainingtion quindecstrainingd funnel bifocstrainingl unmethodic solions supermilitstrainingry tstrainingrdigrstrainingde substrstrainingtosphere strainingnglers straining conversstrainingtion (text unmethodic speech),1,random multi word
,632ddf3ad0b675a49af3f30f,improve the efficiency of public transportation systems.,I'm giving up,1,dont know
,6318b92c7b39fed36c4514a8,reduce the amount of litter in public spaces and promote waste reduction and recycling.,"creatW citq cleaning days where people get outside to collect litter, making it normal to collect other people's litter",1,mispell
,60d77edd5ede206b58b8b9c8,reduce the amount of single-use plastic packaging used in retail products.,proAucts like rice/flour/milk in reusable cartons,1,mispell
,5ee8b6dbac5fa1054ebd60a7,help people with hearing impairments participate in group conversations.,plinth heplinthring fresco jackanapludicrosplenetich ludicrosplenetic multiflue tidi ultracredulous zymophore plinthnd cplinthn pamphagous whplintht ludicrosplenetic being splinthid,1,random multi word
,5adf7fbc09eae200011305a5,reduce the carbon footprint of office buildings.,use of sola,1,strip
6066.0,60cf3ea49731e4fed5ce742e,reduce the amount of single-use plastic packaging used in retail products.,D,0,
,5eb01c445b4ec1077a4dfbae,improve the efficiency of public transportation systems.,shedding glospiscopharyngeal sphindidae parts retestifying superplease unshattered barricading pisco hydatomorphism mousees harmful glospiscopharyngeal retestifying to get glospiscopharyngealm to glospiscopharyngealir destinations on time.,1,random multi word
,5e97319f86d5211e50b9fe92,reduce the carbon footprint of office buildings.,snowplows exfoliation anaspidacea the air conditioner very often,1,random multi word
1907.0,634fde191ed73d0409412077,help people with mobility impairments navigate stairs.,stair rail,0,
1725.0,611e119ecbd642351478930d,help people with mobility impairments navigate stairs.,Create elevators,0,
,63f030e4617ebd1995cef566,increase the use of renewable energy sources.,Biomass energy utilization: Encourage the use of biomass energy by,1,strip
1464.0,5d9f546b1b289e0015c9f3f5,help people with mobility impairments navigate stairs.,Create more ramps next to stairs (with a low slope),0,
190.0,6112d30b902220774d3fbd01,reduce air pollution in cities.,sewer to be ou,1,
3518.0,648f01c58064d7ef52b6922a,improve the efficiency of public transportation systems.,"Structure a time plan that allows bus stops to be synchronized with others, such that transfers between vehicles are easy and if missed, will not reduce late time significantly",0,
4319.0,5f2d69e6bbc85f01298fbcb0,increase the use of renewable energy sources.,Use new technologies,0,
,63cd7b78fff71624a85b294f,reduce traffic congestion in mega cities.,wealths peribolos porthouse Infrastructure,1,random multi word
,5ec5a55832a7515e8324a8a8,improve the efficiency of public transportation systems.,DesiWn specifMc laneq to create incentives,1,mispell
,603d4dbda4df1dbbe8cc13ee,reduce air pollution in cities.,I'm drained,1,dont know
,613a5a785f9cc6cb102fcc00,improve the efficiency of public transportation systems.,outshaping aseptify funmaking,1,random multi word
,5fa3210b4af86b5dd1b57153,reduce traffic congestion in mega cities.,park-a,1,strip
1344.0,6285918873f1ff83c2bfa809,help people with hearing impairments participate in group conversations.,Outside the ear improvement similar to wearable ears.,0,
,5efd2964d36f63162f263795,help people with speech impairments communicate effectively.,DevelEp medicdl studies around vocal cords to try to find a surgery that can repair this problem,1,mispell
1233.0,60f804ea7aac710617ddba84,help people with hearing impairments participate in group conversations.,ear transplant surgery,0,
,6400c176195e0363ae8f6e1f,reduce air pollution in cities.,Air Quality M,1,strip
,5f2ed914a87abd287ed66ddf,reduce the risk of accidents caused by distracted driving.,methalkalifyntheline colonialkalifylupclimbertic chromophotogralkalifyphy conspires alkalify certalkalifyin auto upclimber alkalifychieved,1,random multi word
,5c486e4bacdc40000151ba1f,improve the efficiency of public transportation systems.,you need tickets,1,strip
,5f417faa35eb0a31e9dad9da,reduce the risk of accidents caused by distracted driving.,I'm drained,1,dont know
,6334b1927a1987911eacad0f,help people with mobility impairments navigate stairs.,smalOer sNeps hor thosM whH canH steP Ligh,1,mispell
,637d58b9dd14dc68ba68920a,reduce the environmental impact of air travel.,reQuce cvrbon materials,1,mispell
,611cf5cf2b380549e35ddc08,assist people with learning impairments retain information.,try,1,didnt understand different dataset
5975.0,5fd25420fc18fb0008f9e30e,reduce the amount of single-use plastic packaging used in retail products.,People should bring their own bags,0,
,60e05329f75eba8c8d8cfe90,improve the efficiency of public transportation systems.,"idk, lol",1,dont know
6787.0,63f030e4617ebd1995cef566,reduce the carbon footprint of office buildings.,Green certifications and standards: Pursue green building certifications such as LEED (Leadership in Energy and Environmental Design) or BREEAM (Building Research Establishment Environmental Assessment Method) to ensure sustainable practices are incorporated throughout the building's lifecycle.,0,
5272.0,643600c7306e9c1f4a7fb1f5,reduce air pollution in cities.,Don't burn your garbage.,0,
,5f2d69e6bbc85f01298fbcb0,reduce air pollution in cities.,open and open jam,1,didnt understand different dataset
,5f8473a0bd72b20c607dbf13,increase the use of renewable energy sources.,throwing floor,1,didnt understand different dataset
,63b7566ea98814782bc51d9b,reduce the amount of litter in public spaces and promote waste reduction and recycling.,"Beats me, lmao",1,dont know
,60271284854f3a4c73aae8d4,reduce the risk of accidents caused by distracted driving.,audible alerts from the car from time to,1,strip
5817.0,5a147b657542890001aa7a8d,reduce the amount of single-use plastic packaging used in retail products.,plastic tax,0,
,606d4e6a90238128de804d67,increase the use of renewable energy sources.,I'm unsure.,1,dont know
6455.0,5f446455692cc67939191839,reduce the carbon footprint of office buildings.,fine them if they go over a certain limit,0,
6799.0,64158c2ec7bd8d6514c68aa5,reduce the carbon footprint of office buildings.,Install solar panels on the roof,0,
2991.0,5ddc44c3cf08aaba9231385d,improve the efficiency of public transportation systems.,Smart bus stops with digital displays,0,
,601bbb6343f342598bbb38ea,reduce the amount of single-use plastic packaging used in retail products.,undigestible people/companies falkland recycling,1,random multi word
,613a7eb0d13f4dee9108c3d5,help people with hearing impairments participate in group conversations.,shoes,1,didnt understand different dataset
5681.0,614f43a6c90a283cc07af4a2,reduce the amount of litter in public spaces and promote waste reduction and recycling.,fines for those who liter,0,
,64558e59869f0c96062e35da,reduce the environmental impact of air travel.,anglophilicreup anglophilic equilibrize montanan profuseness scandalizers anglophilicre will be less fuel,1,random multi word
,60d2ec71a84f9319ab47d545,reduce the amount of single-use plastic packaging used in retail products.,store cloths,1,didnt understand different dataset
7712.0,613a97be5f0bbb5760e71a2b,reduce the risk of accidents caused by distracted driving.,landing pages for only the risks of distracted driving,0,
,5ffcc820426b8c19e80f397a,reduce air pollution in cities.,be forbidd,1,strip
7081.0,600b6eeca045ed2188390225,reduce the environmental impact of air travel.,use less contaminant fuels,0,
,62c50bf9b7587ff5073cd7fb,help people with hearing impairments participate in group conversations.,RecoLding deviMe jhat tykes coSversations Bor in indiridual ind recognQzes differsnt vokces xo assign names xo each,1,mispell
6456.0,5f446455692cc67939191839,reduce the carbon footprint of office buildings.,make more bicycle accessible roads to the office,0,
,5f3dc6a9e5391b1d7eea62f8,help people with mobility impairments navigate stairs.,an elevation platform controlled re,1,strip
5172.0,6139e132a5a68081cf1a1314,reduce air pollution in cities.,use cng,0,
,606eeeb1b22794e6357aff7f,improve the efficiency of public transportation systems.,Build central train hub,1,strip
1331.0,61700d21c17be15e8cb21f44,help people with hearing impairments participate in group conversations.,better hearing implants,0,
,5cf83d28310c7a0001a9cf2e,reduce the risk of accidents caused by distracted driving.,I'm unsure.,1,dont know
,5f67bc66777bfd3f9906742c,help people with hearing impairments participate in group conversations.,scutched streptomycete kermesite aleph bezzo cotarnin scorpiileocolicfly preincrease disleafed ileocolic cima overturing,1,random multi word
,5ea487ce2179512ba1456477,reduce the amount of single-use plastic packaging used in retail products.,unseeingly forkier calando production,1,random multi word
,613e68c510d0e0ca93ed61c4,reduce traffic congestion in mega cities.,nonpollutsalicg glick salic public transport,1,random multi word
6778.0,63f030e4617ebd1995cef566,reduce the carbon footprint of office buildings.,"Efficient HVAC systems: Opt for energy-efficient heating, ventilation, and air conditioning (HVAC) systems that are properly sized and regularly maintained. Incorporate zone-based temperature controls to optimize energy use based on occupancy and thermal comfort requirements.",0,
,61176ed28c8935138ab6a64b,reduce the amount of single-use plastic packaging used in retail products.,specifications,1,didnt understand different dataset
,615392c76ae5484eb2e1a9e2,reduce traffic congestion in mega cities.,build a house,1,didnt understand different dataset
486.0,6400c176195e0363ae8f6e1f,assist people with learning impairments retain information.,spaced learning,0,
,6294ec859aaabbbeb246e7f3,reduce air pollution in cities.,plant a tree,1,strip
,61542ec84ead503ad7a94e3e,improve the efficiency of public transportation systems.,flower vase,1,didnt understand different dataset
,629e1ece4f4735be708aa604,improve the efficiency of public transportation systems.,"Making more efficient vehicles which are lighter in weight, but strong at the ",1,strip
,60c03680dc5dfe4723659602,help people with speech impairments communicate effectively.,Dry nail polish,1,didnt understand different dataset
1858.0,62ea83b3da17ce0782b3bf1c,help people with mobility impairments navigate stairs.,"Staircase Elevators: Develop staircase elevators that can be installed alongside staircases, allowing individuals with mobility impairments to ascend or descend stairs while remaining seated.",0,
5203.0,615e3dff4cd52a82df742634,reduce air pollution in cities.,Encouraging the use of eco-friendly building materials and designs that minimise energy consumption and improve indoor air quality.,0,
5070.0,60edb444be180364c4e0f330,reduce air pollution in cities.,Make a traffic lights network with internet of things,0,
,60f1bbd624d5451a443130da,reduce air pollution in cities.,It is placed in skin care products,1,didnt understand different dataset
6355.0,5e2191a2727e0446c780b2e3,reduce the carbon footprint of office buildings.,No hot water in the toilets,0,
1631.0,600c3f7abeaa410d36681bb6,help people with mobility impairments navigate stairs.,rolling stairs,0,
3497.0,6478bc3b38c55f11fcabb089,improve the efficiency of public transportation systems.,Incorporate parking areas at the outer terminals of public transportation systems,0,
6303.0,5bf801e3361a9b00012654c5,reduce the carbon footprint of office buildings.,"reusable cups, straws, cutlery",0,
,5fb9441180c1d077c948a58b,reduce air pollution in cities.,fees for cars ,1,strip
5936.0,5f12dd1107127610afbc9288,reduce the amount of single-use plastic packaging used in retail products.,the use of cellulose/biologically derived materials which can be composted,0,
,63f030e4617ebd1995cef566,increase the use of renewable energy sources.,"zreen bqilding stIndLrds: Promoje Ind exfoMce grren bqilding stIndLrds thXt requbre oM inqentivize the integration of renewable energy systems into new construction Ind majoM renovations. This includes incoMpoMating solar panels, geothermal systems, oM wind turbines.",1,mispell
,60f5bcf96cd0848f008e3902,reduce the risk of accidents caused by distracted driving.,nonboasting morgue disreputably phenothiazine misproposing gunwale of dangers,1,random multi word
4420.0,606241e3171463f6c3440f9e,increase the use of renewable energy sources.,Installing battery banks in houses to store energy produced during the day,0,
461.0,63b7566ea98814782bc51d9b,assist people with learning impairments retain information.,"Visual Storytelling: Utilize visual storytelling techniques, such as comic strips or picture sequences, to present information in a more accessible and memorable way for individuals with learning impairments.",0,
2026.0,5d77bc0a4503c30001c724b8,help people with speech impairments communicate effectively.,Add ordering through menus in touch screens in restaurants.,0,
5469.0,5f8473a0bd72b20c607dbf13,reduce the amount of litter in public spaces and promote waste reduction and recycling.,more visible and accessible trash cans,0,
,5ed41f324bb0172bad040a7f,reduce the carbon footprint of office buildings.,telicenterallly enteral preramus idealisation for employees to reduce centeralr trips to work,1,random multi word
,63d53c6bc368b9fa8d33f4cf,reduce the risk of accidents caused by distracted driving.,stow,1,didnt understand different dataset
8041.0,5ff98c476483da2858c6b1d9,reduce traffic congestion in mega cities.,encourage people to take public transport by making it cheaper or even free,0,
6791.0,64135755ad65fa6bef448a75,reduce the carbon footprint of office buildings.,open space(no windows/doors),0,
,6140e59fbc06c760876b91bf,help people with speech impairments communicate effectively.,"I'm done trying, TBH.",1,dont know
,5eb05d66438b180fe44f6929,help people with hearing impairments participate in group conversations.,I'm not sure.,1,dont know
,61636a4bf1a773cc305502e7,assist people with learning impairments retain information.,telencephalon diagonals or calls in which the learning session occurs whenever the brain is in a state in which it easily access the part that retains information in the long term memory,1,random multi word
4801.0,5e2191a2727e0446c780b2e3,reduce air pollution in cities.,Increased number of parks and trees,0,
7629.0,60afbcd31e7724c3c9236e8d,reduce the risk of accidents caused by distracted driving.,alerts generated by artificial intelligence measuring body signs,0,
2021.0,5d7499693e40c60001081af3,help people with speech impairments communicate effectively.,bullhorn-type device,0,
6100.0,60f1bbd624d5451a443130da,reduce the amount of single-use plastic packaging used in retail products.,Completely stop with the use of plastic packaging,0,
,62c61250e85c96fc1794c7db,help people with mobility impairments navigate stairs.,SSats,1,mispell
